group,category,pos_group_cb,lemma,token_count
Fiction writing,AUTHORSHIP,NOUN,cover,20
Fiction writing,AUTHORSHIP,NOUN,image,20
Fiction writing,AUTHORSHIP,NOUN,kind,19
Fiction writing,AUTHORSHIP,NOUN,set,18
Fiction writing,AUTHORSHIP,NOUN,text,17
Fiction writing,AUTHORSHIP,NOUN,field,15
Fiction writing,AUTHORSHIP,NOUN,film,15
Fiction writing,AUTHORSHIP,NOUN,quality,15
Fiction writing,AUTHORSHIP,NOUN,content,14
Fiction writing,AUTHORSHIP,NOUN,piece,14
Fiction writing,AUTHORSHIP,NOUN,design,13
Fiction writing,AUTHORSHIP,NOUN,post,13
Fiction writing,AUTHORSHIP,NOUN,line,11
Fiction writing,AUTHORSHIP,NOUN,note,11
Fiction writing,AUTHORSHIP,NOUN,self,11
Fiction writing,AUTHORSHIP,NOUN,hand,10
Fiction writing,AUTHORSHIP,NOUN,type,10
Fiction writing,AUTHORSHIP,NOUN,list,9
Fiction writing,AUTHORSHIP,NOUN,element,8
Fiction writing,AUTHORSHIP,NOUN,couple,7
Fiction writing,AUTHORSHIP,NOUN,event,7
Fiction writing,AUTHORSHIP,NOUN,game,7
Fiction writing,AUTHORSHIP,NOUN,number,7
Fiction writing,AUTHORSHIP,NOUN,page,7
Fiction writing,AUTHORSHIP,NOUN,ability,6
Fiction writing,AUTHORSHIP,NOUN,article,6
Fiction writing,AUTHORSHIP,NOUN,effect,6
Fiction writing,AUTHORSHIP,NOUN,description,5
Fiction writing,AUTHORSHIP,NOUN,email,5
Fiction writing,AUTHORSHIP,NOUN,order,5
Fiction writing,AUTHORSHIP,NOUN,product,5
Fiction writing,AUTHORSHIP,NOUN,reference,5
Fiction writing,AUTHORSHIP,NOUN,side,5
Fiction writing,AUTHORSHIP,NOUN,skill,5
Fiction writing,AUTHORSHIP,NOUN,website,5
Fiction writing,AUTHORSHIP,NOUN,copy,4
Fiction writing,AUTHORSHIP,NOUN,graphic,4
Fiction writing,AUTHORSHIP,NOUN,music,4
Fiction writing,AUTHORSHIP,NOUN,web,4
Fiction writing,AUTHORSHIP,NOUN,picture,3
Fiction writing,AUTHORSHIP,NOUN,problem,3
Fiction writing,AUTHORSHIP,NOUN,space,3
Fiction writing,AUTHORSHIP,NOUN,photo,2
Fiction writing,AUTHORSHIP,NOUN,song,2
Fiction writing,AUTHORSHIP,VERB,be,1191
Fiction writing,AUTHORSHIP,VERB,write,150
Fiction writing,AUTHORSHIP,VERB,work,135
Fiction writing,AUTHORSHIP,VERB,go,63
Fiction writing,AUTHORSHIP,VERB,create,58
Fiction writing,AUTHORSHIP,VERB,need,46
Fiction writing,AUTHORSHIP,VERB,draft,36
Fiction writing,AUTHORSHIP,VERB,change,31
Fiction writing,AUTHORSHIP,VERB,read,29
Fiction writing,AUTHORSHIP,VERB,edit,25
Fiction writing,AUTHORSHIP,VERB,improve,19
Fiction writing,AUTHORSHIP,VERB,flow,18
Fiction writing,AUTHORSHIP,VERB,put,18
Fiction writing,AUTHORSHIP,VERB,involve,16
Fiction writing,AUTHORSHIP,VERB,answer,15
Fiction writing,AUTHORSHIP,VERB,finish,15
Fiction writing,AUTHORSHIP,VERB,mention,15
Fiction writing,AUTHORSHIP,VERB,move,15
Fiction writing,AUTHORSHIP,VERB,show,14
Fiction writing,AUTHORSHIP,VERB,break,13
Fiction writing,AUTHORSHIP,VERB,design,13
Fiction writing,AUTHORSHIP,VERB,produce,13
Fiction writing,AUTHORSHIP,VERB,add,12
Fiction writing,AUTHORSHIP,VERB,include,12
Fiction writing,AUTHORSHIP,VERB,lose,12
Fiction writing,AUTHORSHIP,VERB,suggest,11
Fiction writing,AUTHORSHIP,VERB,consume,10
Fiction writing,AUTHORSHIP,VERB,love,9
Fiction writing,AUTHORSHIP,VERB,publish,9
Fiction writing,AUTHORSHIP,VERB,enjoy,8
Fiction writing,AUTHORSHIP,VERB,feed,8
Fiction writing,AUTHORSHIP,VERB,miss,8
Fiction writing,AUTHORSHIP,VERB,organize,8
Fiction writing,AUTHORSHIP,VERB,pay,8
Fiction writing,AUTHORSHIP,VERB,send,8
Fiction writing,AUTHORSHIP,VERB,incorporate,7
Fiction writing,AUTHORSHIP,VERB,sell,7
Fiction writing,AUTHORSHIP,VERB,train,6
Fiction writing,AUTHORSHIP,VERB,plan,5
Fiction writing,AUTHORSHIP,VERB,build,4
Fiction writing,AUTHORSHIP,VERB,cut,4
Fiction writing,AUTHORSHIP,VERB,deliver,4
Fiction writing,AUTHORSHIP,VERB,draw,4
Fiction writing,AUTHORSHIP,VERB,identify,4
Fiction writing,AUTHORSHIP,VERB,integrate,4
Fiction writing,AUTHORSHIP,VERB,upload,4
Fiction writing,AUTHORSHIP,VERB,receive,3
Fiction writing,AUTHORSHIP,VERB,assist,2
Fiction writing,AUTHORSHIP,VERB,craft,2
Fiction writing,AUTHORSHIP,VERB,paint,2
Fiction writing,AUTHORSHIP,VERB,bring,1
Fiction writing,AUTHORSHIP,VERB,clean,1
Fiction writing,AUTHORSHIP,VERB,combine,1
Fiction writing,AUTHORSHIP,VERB,lean,1
Fiction writing,AUTHORSHIP,VERB,mix,1
Fiction writing,CONTROL,NOUN,question,36
Fiction writing,CONTROL,NOUN,decision,28
Fiction writing,CONTROL,NOUN,flow,18
Fiction writing,CONTROL,NOUN,control,12
Fiction writing,CONTROL,NOUN,experience,12
Fiction writing,CONTROL,NOUN,media,11
Fiction writing,CONTROL,NOUN,direction,7
Fiction writing,CONTROL,NOUN,chat,6
Fiction writing,CONTROL,VERB,make,133
Fiction writing,CONTROL,VERB,let,19
Fiction writing,CONTROL,VERB,set,18
Fiction writing,CONTROL,VERB,drive,17
Fiction writing,CONTROL,VERB,lead,10
Fiction writing,CONTROL,VERB,allow,8
Fiction writing,CONTROL,VERB,choose,7
Fiction writing,CONTROL,VERB,decide,7
Fiction writing,CONTROL,VERB,determine,7
Fiction writing,CONTROL,VERB,guide,6
Fiction writing,CONTROL,VERB,pick,5
Fiction writing,CONTROL,VERB,manage,3
Fiction writing,CONTROL,VERB,direct,1
Fiction writing,IDEATION,NOUN,use,263
Fiction writing,IDEATION,NOUN,idea,99
Fiction writing,IDEATION,NOUN,sound,37
Fiction writing,IDEATION,NOUN,editing,27
Fiction writing,IDEATION,NOUN,area,22
Fiction writing,IDEATION,NOUN,etc.,21
Fiction writing,IDEATION,NOUN,concept,19
Fiction writing,IDEATION,NOUN,style,17
Fiction writing,IDEATION,NOUN,reader,15
Fiction writing,IDEATION,NOUN,term,14
Fiction writing,IDEATION,NOUN,sort,12
Fiction writing,IDEATION,NOUN,outline,11
Fiction writing,IDEATION,NOUN,situation,10
Fiction writing,IDEATION,NOUN,creativity,9
Fiction writing,IDEATION,NOUN,feature,9
Fiction writing,IDEATION,NOUN,inspiration,9
Fiction writing,IDEATION,NOUN,fact,8
Fiction writing,IDEATION,NOUN,marketing,7
Fiction writing,IDEATION,NOUN,course,6
Fiction writing,IDEATION,NOUN,option,6
Fiction writing,IDEATION,NOUN,blog,5
Fiction writing,IDEATION,NOUN,theme,5
Fiction writing,IDEATION,NOUN,tone,5
Fiction writing,IDEATION,NOUN,board,2
Fiction writing,IDEATION,NOUN,planning,2
Fiction writing,IDEATION,VERB,have,397
Fiction writing,IDEATION,VERB,like,133
Fiction writing,IDEATION,VERB,think,112
Fiction writing,IDEATION,VERB,get,105
Fiction writing,IDEATION,VERB,research,86
Fiction writing,IDEATION,VERB,give,59
Fiction writing,IDEATION,VERB,come,57
Fiction writing,IDEATION,VERB,find,49
Fiction writing,IDEATION,VERB,start,41
Fiction writing,IDEATION,VERB,tell,36
Fiction writing,IDEATION,VERB,try,35
Fiction writing,IDEATION,VERB,look,31
Fiction writing,IDEATION,VERB,keep,22
Fiction writing,IDEATION,VERB,search,18
Fiction writing,IDEATION,VERB,spark,18
Fiction writing,IDEATION,VERB,develop,15
Fiction writing,IDEATION,VERB,base,13
Fiction writing,IDEATION,VERB,learn,12
Fiction writing,IDEATION,VERB,outline,11
Fiction writing,IDEATION,VERB,brainstorm,10
Fiction writing,IDEATION,VERB,expand,10
Fiction writing,IDEATION,VERB,explore,8
Fiction writing,IDEATION,VERB,refine,8
Fiction writing,IDEATION,VERB,follow,7
Fiction writing,IDEATION,VERB,turn,7
Fiction writing,IDEATION,VERB,wait,7
Fiction writing,IDEATION,VERB,discuss,6
Fiction writing,IDEATION,VERB,explain,6
Fiction writing,IDEATION,VERB,imagine,6
Fiction writing,IDEATION,VERB,stay,6
Fiction writing,IDEATION,VERB,talk,6
Fiction writing,IDEATION,VERB,prepare,5
Fiction writing,IDEATION,VERB,shift,5
Fiction writing,IDEATION,VERB,bounce,4
Fiction writing,IDEATION,VERB,complete,4
Fiction writing,IDEATION,VERB,connect,4
Fiction writing,IDEATION,VERB,consider,4
Fiction writing,IDEATION,VERB,copy,4
Fiction writing,IDEATION,VERB,hone,4
Fiction writing,IDEATION,VERB,offer,4
Fiction writing,IDEATION,VERB,present,4
Fiction writing,IDEATION,VERB,pull,4
Fiction writing,IDEATION,VERB,share,3
Fiction writing,IDEATION,VERB,figure,2
Fiction writing,IDEATION,VERB,utilize,2
Fiction writing,IDEATION,VERB,engage,1
Fiction writing,IDEATION,VERB,iterate,1
Mix,AI_USE,NOUN,ai,191
Mix,AI_USE,NOUN,model,56
Mix,AI_USE,NOUN,help,53
Mix,AI_USE,NOUN,creative,42
Mix,AI_USE,NOUN,time,41
Mix,AI_USE,NOUN,process,34
Mix,AI_USE,NOUN,lot,31
Mix,AI_USE,NOUN,edit,28
Mix,AI_USE,NOUN,need,28
Mix,AI_USE,NOUN,one,27
Mix,AI_USE,NOUN,prompt,23
Mix,AI_USE,NOUN,way,21
Mix,AI_USE,NOUN,tool,20
Mix,AI_USE,NOUN,change,19
Mix,AI_USE,NOUN,example,18
Mix,AI_USE,NOUN,name,17
Mix,AI_USE,NOUN,client,16
Mix,AI_USE,NOUN,research,15
Mix,AI_USE,NOUN,bit,14
Mix,AI_USE,NOUN,business,14
Mix,AI_USE,NOUN,job,13
Mix,AI_USE,NOUN,point,13
Mix,AI_USE,NOUN,author,12
Mix,AI_USE,NOUN,character,12
Mix,AI_USE,NOUN,voice,12
Mix,AI_USE,NOUN,artist,11
Mix,AI_USE,NOUN,information,11
Mix,AI_USE,NOUN,audio,10
Mix,AI_USE,NOUN,concern,9
Mix,AI_USE,NOUN,writer,9
Mix,AI_USE,NOUN,amount,8
Mix,AI_USE,NOUN,detail,8
Mix,AI_USE,NOUN,result,8
Mix,AI_USE,NOUN,topic,8
Mix,AI_USE,NOUN,system,7
Mix,AI_USE,NOUN,task,7
Mix,AI_USE,NOUN,version,7
Mix,AI_USE,NOUN,year,7
Mix,AI_USE,NOUN,aspect,6
Mix,AI_USE,NOUN,collaboration,6
Mix,AI_USE,NOUN,day,6
Mix,AI_USE,NOUN,end,6
Mix,AI_USE,NOUN,generation,6
Mix,AI_USE,NOUN,llm,6
Mix,AI_USE,NOUN,output,6
Mix,AI_USE,NOUN,past,6
Mix,AI_USE,NOUN,place,6
Mix,AI_USE,NOUN,response,6
Mix,AI_USE,NOUN,role,6
Mix,AI_USE,NOUN,thought,6
Mix,AI_USE,NOUN,week,6
Mix,AI_USE,NOUN,case,5
Mix,AI_USE,NOUN,chatgpt,5
Mix,AI_USE,NOUN,future,5
Mix,AI_USE,NOUN,mind,5
Mix,AI_USE,NOUN,sense,5
Mix,AI_USE,NOUN,suggestion,5
Mix,AI_USE,NOUN,answer,4
Mix,AI_USE,NOUN,background,4
Mix,AI_USE,NOUN,creation,4
Mix,AI_USE,NOUN,level,4
Mix,AI_USE,NOUN,partner,4
Mix,AI_USE,NOUN,show,4
Mix,AI_USE,NOUN,source,4
Mix,AI_USE,NOUN,brainstorming,3
Mix,AI_USE,NOUN,color,3
Mix,AI_USE,NOUN,development,3
Mix,AI_USE,NOUN,eye,3
Mix,AI_USE,NOUN,feedback,3
Mix,AI_USE,NOUN,form,3
Mix,AI_USE,NOUN,gap,3
Mix,AI_USE,NOUN,hour,3
Mix,AI_USE,NOUN,industry,3
Mix,AI_USE,NOUN,knowledge,3
Mix,AI_USE,NOUN,market,3
Mix,AI_USE,NOUN,moment,3
Mix,AI_USE,NOUN,stuff,3
Mix,AI_USE,NOUN,designer,2
Mix,AI_USE,NOUN,effort,2
Mix,AI_USE,NOUN,google,2
Mix,AI_USE,NOUN,issue,2
Mix,AI_USE,NOUN,life,2
Mix,AI_USE,NOUN,month,2
Mix,AI_USE,NOUN,perspective,2
Mix,AI_USE,NOUN,plot,2
Mix,AI_USE,NOUN,production,2
Mix,AI_USE,NOUN,purpose,2
Mix,AI_USE,NOUN,service,2
Mix,AI_USE,NOUN,step,2
Mix,AI_USE,NOUN,subject,2
Mix,AI_USE,NOUN,thanks,2
Mix,AI_USE,NOUN,thinking,2
Mix,AI_USE,NOUN,track,2
Mix,AI_USE,NOUN,company,1
Mix,AI_USE,NOUN,datum,1
Mix,AI_USE,NOUN,money,1
Mix,AI_USE,NOUN,search,1
Mix,AI_USE,NOUN,software,1
Mix,AI_USE,VERB,use,141
Mix,AI_USE,VERB,do,114
Mix,AI_USE,VERB,help,53
Mix,AI_USE,VERB,generate,38
Mix,AI_USE,VERB,feel,35
Mix,AI_USE,VERB,ask,30
Mix,AI_USE,VERB,take,29
Mix,AI_USE,VERB,say,28
Mix,AI_USE,VERB,want,28
Mix,AI_USE,VERB,know,25
Mix,AI_USE,VERB,prompt,23
Mix,AI_USE,VERB,see,22
Mix,AI_USE,VERB,sound,19
Mix,AI_USE,VERB,point,13
Mix,AI_USE,VERB,become,12
Mix,AI_USE,VERB,check,11
Mix,AI_USE,VERB,fit,10
Mix,AI_USE,VERB,continue,9
Mix,AI_USE,VERB,begin,8
Mix,AI_USE,VERB,run,8
Mix,AI_USE,VERB,spend,8
Mix,AI_USE,VERB,struggle,7
Mix,AI_USE,VERB,describe,6
Mix,AI_USE,VERB,end,6
Mix,AI_USE,VERB,exist,6
Mix,AI_USE,VERB,place,6
Mix,AI_USE,VERB,provide,6
Mix,AI_USE,VERB,worry,6
Mix,AI_USE,VERB,believe,5
Mix,AI_USE,VERB,paste,5
Mix,AI_USE,VERB,record,5
Mix,AI_USE,VERB,require,5
Mix,AI_USE,VERB,seek,5
Mix,AI_USE,VERB,seem,5
Mix,AI_USE,VERB,speak,5
Mix,AI_USE,VERB,avoid,4
Mix,AI_USE,VERB,call,4
Mix,AI_USE,VERB,fall,4
Mix,AI_USE,VERB,focus,4
Mix,AI_USE,VERB,rely,4
Mix,AI_USE,VERB,compare,3
Mix,AI_USE,VERB,expect,3
Mix,AI_USE,VERB,face,3
Mix,AI_USE,VERB,happen,3
Mix,AI_USE,VERB,leave,3
Mix,AI_USE,VERB,mean,3
Mix,AI_USE,VERB,prefer,3
Mix,AI_USE,VERB,remember,3
Mix,AI_USE,VERB,save,3
Mix,AI_USE,VERB,serve,3
Mix,AI_USE,VERB,tend,3
Mix,AI_USE,VERB,understand,3
Mix,AI_USE,VERB,apply,2
Mix,AI_USE,VERB,attempt,2
Mix,AI_USE,VERB,automate,2
Mix,AI_USE,VERB,capture,2
Mix,AI_USE,VERB,cover,2
Mix,AI_USE,VERB,depend,2
Mix,AI_USE,VERB,handle,2
Mix,AI_USE,VERB,maintain,2
Mix,AI_USE,VERB,play,2
Mix,AI_USE,VERB,realize,2
Mix,AI_USE,VERB,replace,2
Mix,AI_USE,VERB,thank,2
Mix,AI_USE,VERB,vary,2
Mix,AI_USE,VERB,act,1
Mix,AI_USE,VERB,adapt,1
Mix,AI_USE,VERB,ensure,1
Mix,AI_USE,VERB,evolve,1
Mix,AI_USE,VERB,fill,1
Mix,AI_USE,VERB,force,1
Mix,AI_USE,VERB,grow,1
Mix,AI_USE,VERB,guess,1
Mix,AI_USE,VERB,hit,1
Mix,AI_USE,VERB,hope,1
Mix,AI_USE,VERB,notice,1
Mix,AI_USE,VERB,push,1
Mix,AI_USE,VERB,reach,1
Mix,AI_USE,VERB,stand,1
Mix,AUTHORSHIP,NOUN,work,81
Mix,AUTHORSHIP,NOUN,image,55
Mix,AUTHORSHIP,NOUN,thing,33
Mix,AUTHORSHIP,NOUN,person,25
Mix,AUTHORSHIP,NOUN,writing,24
Mix,AUTHORSHIP,NOUN,video,23
Mix,AUTHORSHIP,NOUN,story,21
Mix,AUTHORSHIP,NOUN,article,19
Mix,AUTHORSHIP,NOUN,content,19
Mix,AUTHORSHIP,NOUN,project,19
Mix,AUTHORSHIP,NOUN,book,17
Mix,AUTHORSHIP,NOUN,human,17
Mix,AUTHORSHIP,NOUN,game,15
Mix,AUTHORSHIP,NOUN,art,12
Mix,AUTHORSHIP,NOUN,quality,12
Mix,AUTHORSHIP,NOUN,asset,11
Mix,AUTHORSHIP,NOUN,script,10
Mix,AUTHORSHIP,NOUN,word,10
Mix,AUTHORSHIP,NOUN,part,9
Mix,AUTHORSHIP,NOUN,product,9
Mix,AUTHORSHIP,NOUN,scene,9
Mix,AUTHORSHIP,NOUN,photo,8
Mix,AUTHORSHIP,NOUN,post,8
Mix,AUTHORSHIP,NOUN,conversation,7
Mix,AUTHORSHIP,NOUN,copy,7
Mix,AUTHORSHIP,NOUN,design,6
Mix,AUTHORSHIP,NOUN,element,6
Mix,AUTHORSHIP,NOUN,kind,6
Mix,AUTHORSHIP,NOUN,stage,6
Mix,AUTHORSHIP,NOUN,website,6
Mix,AUTHORSHIP,NOUN,world,6
Mix,AUTHORSHIP,NOUN,effect,5
Mix,AUTHORSHIP,NOUN,hand,5
Mix,AUTHORSHIP,NOUN,novel,5
Mix,AUTHORSHIP,NOUN,page,5
Mix,AUTHORSHIP,NOUN,picture,5
Mix,AUTHORSHIP,NOUN,piece,5
Mix,AUTHORSHIP,NOUN,set,5
Mix,AUTHORSHIP,NOUN,type,5
Mix,AUTHORSHIP,NOUN,description,4
Mix,AUTHORSHIP,NOUN,draft,4
Mix,AUTHORSHIP,NOUN,event,4
Mix,AUTHORSHIP,NOUN,graphic,4
Mix,AUTHORSHIP,NOUN,music,4
Mix,AUTHORSHIP,NOUN,note,4
Mix,AUTHORSHIP,NOUN,skill,4
Mix,AUTHORSHIP,NOUN,text,4
Mix,AUTHORSHIP,NOUN,ability,3
Mix,AUTHORSHIP,NOUN,line,3
Mix,AUTHORSHIP,NOUN,reference,3
Mix,AUTHORSHIP,NOUN,self,3
Mix,AUTHORSHIP,NOUN,series,3
Mix,AUTHORSHIP,NOUN,couple,2
Mix,AUTHORSHIP,NOUN,cover,2
Mix,AUTHORSHIP,NOUN,email,2
Mix,AUTHORSHIP,NOUN,field,2
Mix,AUTHORSHIP,NOUN,list,2
Mix,AUTHORSHIP,NOUN,material,2
Mix,AUTHORSHIP,NOUN,order,2
Mix,AUTHORSHIP,NOUN,side,2
Mix,AUTHORSHIP,NOUN,space,2
Mix,AUTHORSHIP,NOUN,number,1
Mix,AUTHORSHIP,NOUN,problem,1
Mix,AUTHORSHIP,NOUN,song,1
Mix,AUTHORSHIP,VERB,be,465
Mix,AUTHORSHIP,VERB,work,81
Mix,AUTHORSHIP,VERB,create,40
Mix,AUTHORSHIP,VERB,go,31
Mix,AUTHORSHIP,VERB,edit,28
Mix,AUTHORSHIP,VERB,need,28
Mix,AUTHORSHIP,VERB,write,24
Mix,AUTHORSHIP,VERB,change,19
Mix,AUTHORSHIP,VERB,put,13
Mix,AUTHORSHIP,VERB,add,12
Mix,AUTHORSHIP,VERB,cut,9
Mix,AUTHORSHIP,VERB,remove,9
Mix,AUTHORSHIP,VERB,improve,8
Mix,AUTHORSHIP,VERB,mention,8
Mix,AUTHORSHIP,VERB,produce,8
Mix,AUTHORSHIP,VERB,love,7
Mix,AUTHORSHIP,VERB,publish,7
Mix,AUTHORSHIP,VERB,design,6
Mix,AUTHORSHIP,VERB,include,6
Mix,AUTHORSHIP,VERB,bring,5
Mix,AUTHORSHIP,VERB,deliver,5
Mix,AUTHORSHIP,VERB,read,5
Mix,AUTHORSHIP,VERB,answer,4
Mix,AUTHORSHIP,VERB,clean,4
Mix,AUTHORSHIP,VERB,craft,4
Mix,AUTHORSHIP,VERB,draft,4
Mix,AUTHORSHIP,VERB,identify,4
Mix,AUTHORSHIP,VERB,organize,4
Mix,AUTHORSHIP,VERB,sell,4
Mix,AUTHORSHIP,VERB,show,4
Mix,AUTHORSHIP,VERB,train,4
Mix,AUTHORSHIP,VERB,finish,3
Mix,AUTHORSHIP,VERB,flow,3
Mix,AUTHORSHIP,VERB,integrate,3
Mix,AUTHORSHIP,VERB,involve,3
Mix,AUTHORSHIP,VERB,suggest,3
Mix,AUTHORSHIP,VERB,assist,2
Mix,AUTHORSHIP,VERB,build,2
Mix,AUTHORSHIP,VERB,draw,2
Mix,AUTHORSHIP,VERB,enjoy,2
Mix,AUTHORSHIP,VERB,feed,2
Mix,AUTHORSHIP,VERB,lean,2
Mix,AUTHORSHIP,VERB,lose,2
Mix,AUTHORSHIP,VERB,mix,2
Mix,AUTHORSHIP,VERB,pay,2
Mix,AUTHORSHIP,VERB,plan,2
Mix,AUTHORSHIP,VERB,break,1
Mix,AUTHORSHIP,VERB,combine,1
Mix,AUTHORSHIP,VERB,miss,1
Mix,AUTHORSHIP,VERB,paint,1
Mix,AUTHORSHIP,VERB,send,1
Mix,AUTHORSHIP,VERB,upload,1
Mix,CONTROL,NOUN,chat,12
Mix,CONTROL,NOUN,question,11
Mix,CONTROL,NOUN,decision,8
Mix,CONTROL,NOUN,experience,8
Mix,CONTROL,NOUN,media,8
Mix,CONTROL,NOUN,direction,5
Mix,CONTROL,NOUN,control,3
Mix,CONTROL,NOUN,flow,3
Mix,CONTROL,VERB,make,35
Mix,CONTROL,VERB,let,14
Mix,CONTROL,VERB,decide,6
Mix,CONTROL,VERB,drive,6
Mix,CONTROL,VERB,set,5
Mix,CONTROL,VERB,allow,4
Mix,CONTROL,VERB,choose,2
Mix,CONTROL,VERB,direct,2
Mix,CONTROL,VERB,manage,2
Mix,CONTROL,VERB,pick,2
Mix,CONTROL,VERB,guide,1
Mix,CONTROL,VERB,lead,1
Mix,IDEATION,NOUN,use,141
Mix,IDEATION,NOUN,idea,68
Mix,IDEATION,NOUN,sound,19
Mix,IDEATION,NOUN,editing,14
Mix,IDEATION,NOUN,etc.,9
Mix,IDEATION,NOUN,outline,7
Mix,IDEATION,NOUN,sort,7
Mix,IDEATION,NOUN,style,7
Mix,IDEATION,NOUN,fact,5
Mix,IDEATION,NOUN,tone,5
Mix,IDEATION,NOUN,concept,4
Mix,IDEATION,NOUN,inspiration,4
Mix,IDEATION,NOUN,marketing,4
Mix,IDEATION,NOUN,term,4
Mix,IDEATION,NOUN,option,3
Mix,IDEATION,NOUN,reader,3
Mix,IDEATION,NOUN,blog,2
Mix,IDEATION,NOUN,creativity,2
Mix,IDEATION,NOUN,situation,2
Mix,IDEATION,NOUN,area,1
Mix,IDEATION,NOUN,course,1
Mix,IDEATION,NOUN,feature,1
Mix,IDEATION,NOUN,theme,1
Mix,IDEATION,VERB,have,183
Mix,IDEATION,VERB,like,65
Mix,IDEATION,VERB,think,60
Mix,IDEATION,VERB,come,50
Mix,IDEATION,VERB,get,46
Mix,IDEATION,VERB,give,32
Mix,IDEATION,VERB,find,23
Mix,IDEATION,VERB,look,20
Mix,IDEATION,VERB,try,17
Mix,IDEATION,VERB,research,15
Mix,IDEATION,VERB,start,13
Mix,IDEATION,VERB,base,10
Mix,IDEATION,VERB,keep,10
Mix,IDEATION,VERB,brainstorm,9
Mix,IDEATION,VERB,copy,7
Mix,IDEATION,VERB,outline,7
Mix,IDEATION,VERB,turn,7
Mix,IDEATION,VERB,consider,6
Mix,IDEATION,VERB,expand,5
Mix,IDEATION,VERB,tell,5
Mix,IDEATION,VERB,complete,4
Mix,IDEATION,VERB,hone,4
Mix,IDEATION,VERB,talk,4
Mix,IDEATION,VERB,follow,3
Mix,IDEATION,VERB,iterate,3
Mix,IDEATION,VERB,learn,3
Mix,IDEATION,VERB,present,3
Mix,IDEATION,VERB,pull,3
Mix,IDEATION,VERB,connect,2
Mix,IDEATION,VERB,figure,2
Mix,IDEATION,VERB,imagine,2
Mix,IDEATION,VERB,prepare,2
Mix,IDEATION,VERB,refine,2
Mix,IDEATION,VERB,bounce,1
Mix,IDEATION,VERB,develop,1
Mix,IDEATION,VERB,discuss,1
Mix,IDEATION,VERB,explore,1
Mix,IDEATION,VERB,search,1
Mix,IDEATION,VERB,share,1
Mix,IDEATION,VERB,shift,1
Mix,IDEATION,VERB,spark,1
